,img_ids,dissimilarity_0,dissimilarity_45,dissimilarity_90,dissimilarity_135,correlation_0,correlation_45,correlation_90,correlation_135,homogeneity_0,homogeneity_45,homogeneity_90,homogeneity_135,contrast_0,contrast_45,contrast_90,contrast_135,ASM_0,ASM_45,ASM_90,ASM_135,energy_0,energy_45,energy_90,energy_135,label
0,COVID-679.png,20.455080459770127,22.41841808969789,18.665839080459772,22.667198348658285,0.9199435940979017,0.9073609412177409,0.9262333615960174,0.906003083018459,0.11177676929597499,0.07672032376754698,0.08321320491080555,0.07585494310344836,896.9590804597702,1024.4424376055551,799.9720459770119,1040.088196659786,0.00048046928260007954,0.00037702049045925095,0.00043989324877791023,0.0003814529833027336,0.02191960954488194,0.01941701548794899,0.020973632226629468,0.019530821367846608,covid
1,COVID-1452.png,22.28524137931036,22.078063426534076,16.305333333333344,23.358181647588665,0.9110142035027939,0.9142656591814566,0.9496895048245784,0.9062702840166527,0.08633019639220472,0.06064762317172375,0.07987001223743247,0.061040770202910696,986.2024827586208,922.7340026271344,530.5039540229891,1008.6510133233251,0.00020195428722420404,0.00016844903351584354,0.00022320095124851377,0.0001773393288689959,0.014211062142718398,0.012978791681656792,0.014939911353435595,0.013316881349212207,covid
2,COVID-1310.png,23.448551724137943,21.70599549634077,14.544091954022987,22.933524113342088,0.893869990307971,0.906106018435746,0.947542803801864,0.8974492554784309,0.07695176544923613,0.07567251981396085,0.12742423860427812,0.0710048247310481,1152.7514482758622,995.7977575530114,551.4546206896551,1086.5770782510792,0.0002239524375743164,0.0002202249075919878,0.00031366468489892984,0.00020450100236842124,0.01496504051362095,0.014839976670870739,0.01771058115644232,0.014300384693022116,covid
3,COVID-2634.png,17.79650574712643,17.707402889848,13.97250574712644,18.21711390504785,0.9419449002635866,0.9405949673804719,0.9572514063038877,0.935178559466641,0.0986429103319667,0.08144663141171224,0.09284016604109463,0.08565125783614741,638.7814252873566,636.6220210170766,453.35475862068955,694.0237380371552,0.00039216488307570373,0.00035044203970238864,0.0004163350508653727,0.0003798078550005967,0.019803153361919502,0.018720097214020782,0.02040429001130333,0.019488659651207333,covid
4,COVID-271.png,20.421885057471282,19.126618502533326,12.780965517241373,20.70294614374179,0.9257501001196935,0.9369862866382932,0.9674189966339679,0.9251636542636231,0.14764689143972268,0.11634728477873149,0.14258517843369464,0.11781046632077952,845.9523678160925,710.8479545881031,369.89793103448267,844.3775567648717,0.004880265292641043,0.0036361065901933886,0.003549334390276127,0.0036234165436514207,0.06985889558704061,0.0603001375636357,0.05957629050449623,0.060194821568399226,covid
5,COVID-2412.png,33.05112643678162,35.086648526928144,21.957425287356333,33.69229686620381,0.8183981062887036,0.7901101557092282,0.8951795433176287,0.8048053954380125,0.05338905545816962,0.036988019965258516,0.09767963106935686,0.0436272387484323,1931.8518620689656,2202.7520641771443,1124.4350344827594,2048.5613154437997,0.0001923614744351963,0.00018571242669572396,0.0002952199762187874,0.0001927133004470243,0.013869443912255325,0.013627634669880316,0.017181966599280403,0.013882121611879947,covid
6,COVID-1617.png,29.760091954022997,27.488271720773103,17.118528735632186,27.782510790016868,0.8582384366726761,0.8808818818491769,0.9454969250466919,0.8753440911159981,0.047856623339285,0.04845425201916904,0.1116291348738252,0.05151332162600996,1530.3768275862083,1292.6786451491835,607.9857471264371,1352.73512854194,0.0001578628616726123,0.00015905254483895674,0.0003083334654511827,0.00016940749957013184,0.012564348835996726,0.012611603579202636,0.017559426683442222,0.01301566362388533,covid
7,COVID-2833.png,18.384459770114965,20.011869018577602,17.346206896551724,20.925830362169275,0.9376607286513486,0.931385191735664,0.9460660042404586,0.9215552315523198,0.1163115214854556,0.06907272781264136,0.08290012425206608,0.0725340253534689,718.1754482758625,766.4331488084069,597.406528735632,876.5475229874277,0.0006509002510239133,0.0002919756103907988,0.0003144225128814903,0.000287354945681319,0.025512746834159456,0.017087293828772266,0.017731963029554574,0.016951546999649295,covid
8,COVID-2296.png,24.060919540229882,24.963501595045972,18.155678160919543,24.446941264777617,0.8936720376717793,0.8884279842400978,0.9294515280950151,0.8912622274632132,0.09921775437271885,0.07354329138930313,0.09577874640876936,0.07007195252890085,1168.873333333334,1190.936385813474,741.8447816091955,1159.5465847250885,0.00028976298057867614,0.00023850178783960593,0.00033518932487779134,0.0002433304319799243,0.017022425813575343,0.015443503094816471,0.018308176448728893,0.015599052278261147,covid
9,COVID-2343.png,34.29567816091955,34.56933758678925,21.4312643678161,34.64317883280164,0.803065999934581,0.7857218942288028,0.8821167928038833,0.7843644092337214,0.056668248676422533,0.04748046523469206,0.10596892176046818,0.051458582252342504,2090.563448275864,2251.0910114467993,1268.0198620689655,2265.4241884030776,0.00021070894437838565,0.00019347809253397052,0.00033702206368080355,0.0001922786344407739,0.014515817041365108,0.013909640273348931,0.018358160683489062,0.013866457169759473,covid
10,COVID-1868.png,17.91811494252875,17.147025708388053,10.741149425287354,17.636751735785325,0.9546044046624762,0.9499054144356455,0.9682472315765878,0.9479227936042448,0.0699553664504172,0.08345318574429698,0.15748739223382224,0.07900399665719768,507.6291034482763,558.852036029273,364.2312643678159,581.5314787014448,0.000578964724534285,0.0005598938328609857,0.0009509229752939617,0.0005196932795943241,0.024061685820704354,0.023662075835838785,0.0308370390163187,0.022796782220180202,covid
11,COVID-2424.png,30.44602298850574,30.468521298555086,21.70013793103449,30.087539876149364,0.8436109633541219,0.8527168477672458,0.9157354736658198,0.8530583642623408,0.07212802113297034,0.05491573800408498,0.10471813551944016,0.06019701768900218,1665.5045977011498,1568.6644304747608,921.9978850574718,1565.7239632201165,0.0005287166072136346,0.0005292240195440275,0.0006787971991015991,0.0005415839400052981,0.022993838461936592,0.023004869474614012,0.02605373675889121,0.023271956084637536,covid
12,COVID-1746.png,17.692459770114937,20.353396509664098,17.72055172413794,19.956042409457673,0.9348878380687863,0.9234705287619227,0.9352434087547824,0.9220607693046763,0.12447646447971783,0.06186212882351589,0.0659805150730619,0.06286557737168182,710.0513563218393,811.562910489773,679.2481839080464,826.973775567649,0.00026995587263839357,0.000191666800771217,0.0002161437442198443,0.00019555788684235767,0.01643033391743435,0.013844377948149819,0.01470182792103908,0.013984201330156746,covid
